  3.0017000E+03  5.3877953E-02
  3.0052000E+03  5.4683335E-02
  3.0087000E+03  5.5694927E-02
  3.0122000E+03  5.6958664E-02
  3.0157000E+03  5.8438078E-02
  3.0192000E+03  6.0086571E-02
  3.0227000E+03  6.1878361E-02
  3.0262000E+03  6.3801631E-02
  3.0297000E+03  6.5886751E-02
  3.0332000E+03  6.8222880E-02
  3.0367000E+03  7.0822671E-02
  3.0402000E+03  7.3524125E-02
  3.0437000E+03  7.6079085E-02
  3.0472000E+03  7.8236230E-02
  3.0507000E+03  7.9812989E-02
  3.0542000E+03  8.0786765E-02
  3.0577000E+03  8.1271082E-02
  3.0612000E+03  8.1414312E-02
  3.0647000E+03  8.1356533E-02
  3.0682000E+03  8.1165634E-02
  3.0717000E+03  8.0691263E-02
  3.0752000E+03  7.9728752E-02
  3.0787000E+03  7.8489594E-02
  3.0822000E+03  7.7565007E-02
  3.0857000E+03  7.7651910E-02
  3.0892000E+03  7.9456069E-02
  3.0927000E+03  8.3512515E-02
  3.0962000E+03  8.9729838E-02
  3.0997000E+03  9.7282074E-02
  3.1032000E+03  1.0502138E-01
  3.1067000E+03  1.1176627E-01
  3.1102000E+03  1.1651015E-01
  3.1137000E+03  1.1886235E-01
  3.1172000E+03  1.1931702E-01
  3.1207000E+03  1.1890199E-01
  3.1242000E+03  1.1877044E-01
  3.1277000E+03  1.1998627E-01
  3.1312000E+03  1.2313465E-01
  3.1347000E+03  1.2804645E-01
  3.1382000E+03  1.3431670E-01
  3.1417000E+03  1.4173366E-01
  3.1452000E+03  1.5021279E-01
  3.1487000E+03  1.5990606E-01
  3.1522000E+03  1.7147790E-01
  3.1557000E+03  1.8535240E-01
  3.1592000E+03  2.0056024E-01
  3.1627000E+03  2.1516140E-01
  3.1662000E+03  2.2700086E-01
  3.1697000E+03  2.3403013E-01
  3.1732000E+03  2.3502165E-01
  3.1767000E+03  2.3063459E-01
  3.1802000E+03  2.2320904E-01
  3.1837000E+03  2.1567416E-01
  3.1872000E+03  2.1091802E-01
  3.1907000E+03  2.1106830E-01
  3.1942000E+03  2.1643767E-01
  3.1977000E+03  2.2569950E-01
  3.2012000E+03  2.3702598E-01
  3.2047000E+03  2.4857001E-01
  3.2082000E+03  2.5854459E-01
  3.2117000E+03  2.6558137E-01
  3.2152000E+03  2.6955739E-01
  3.2187000E+03  2.7184501E-01
  3.2222000E+03  2.7455086E-01
  3.2257000E+03  2.7990624E-01
  3.2292000E+03  2.8993395E-01
  3.2327000E+03  3.0573192E-01
  3.2362000E+03  3.2680374E-01
  3.2397000E+03  3.5150665E-01
  3.2432000E+03  3.7786254E-01
  3.2467000E+03  4.0392101E-01
  3.2502000E+03  4.2818934E-01
  3.2537000E+03  4.5034865E-01
  3.2572000E+03  4.7116008E-01
  3.2607000E+03  4.9165535E-01
  3.2642000E+03  5.1284647E-01
  3.2677000E+03  5.3591448E-01
  3.2712000E+03  5.6254929E-01
  3.2747000E+03  5.9393173E-01
  3.2782000E+03  6.2851650E-01
  3.2817000E+03  6.6240555E-01
  3.2852000E+03  6.9101381E-01
  3.2887000E+03  7.0971775E-01
  3.2922000E+03  7.1484220E-01
  3.2957000E+03  7.0634776E-01
  3.2992000E+03  6.8887246E-01
  3.3027000E+03  6.6934115E-01
  3.3062000E+03  6.5500349E-01
  3.3097000E+03  6.5214753E-01
  3.3132000E+03  6.6354150E-01
  3.3167000E+03  6.8684566E-01
  3.3202000E+03  7.1667153E-01
  3.3237000E+03  7.4692816E-01
  3.3272000E+03  7.7188009E-01
  3.3307000E+03  7.8804737E-01
  3.3342000E+03  7.9600787E-01
  3.3377000E+03  7.9785031E-01
  3.3412000E+03  7.9442829E-01
  3.3447000E+03  7.8576875E-01
  3.3482000E+03  7.7110517E-01
  3.3517000E+03  7.4778545E-01
  3.3552000E+03  7.1362382E-01
  3.3587000E+03  6.7189848E-01
  3.3622000E+03  6.3035369E-01
  3.3657000E+03  5.9781760E-01
  3.3692000E+03  5.8237779E-01
  3.3727000E+03  5.8849192E-01
  3.3762000E+03  6.1420918E-01
  3.3797000E+03  6.5285081E-01
  3.3832000E+03  6.9631279E-01
  3.3867000E+03  7.3667777E-01
  3.3902000E+03  7.6833487E-01
  3.3937000E+03  7.9086643E-01
  3.3972000E+03  8.0722129E-01
  3.4007000E+03  8.1979305E-01
  3.4042000E+03  8.3014268E-01
  3.4077000E+03  8.3967942E-01
  3.4112000E+03  8.4967589E-01
  3.4147000E+03  8.6056942E-01
  3.4182000E+03  8.7129879E-01
  3.4217000E+03  8.7981617E-01
  3.4252000E+03  8.8380492E-01
  3.4287000E+03  8.8080257E-01
  3.4322000E+03  8.6851484E-01
  3.4357000E+03  8.4665924E-01
  3.4392000E+03  8.1821120E-01
  3.4427000E+03  7.8791040E-01
  3.4462000E+03  7.6063716E-01
  3.4497000E+03  7.3978263E-01
  3.4532000E+03  7.2523606E-01
  3.4567000E+03  7.1522880E-01
  3.4602000E+03  7.0973116E-01
  3.4637000E+03  7.1008343E-01
  3.4672000E+03  7.1786648E-01
  3.4707000E+03  7.3444343E-01
  3.4742000E+03  7.6029021E-01
  3.4777000E+03  7.9453671E-01
  3.4812000E+03  8.3547372E-01
  3.4847000E+03  8.8125712E-01
  3.4882000E+03  9.3081188E-01
  3.4917000E+03  9.8552942E-01
  3.4952000E+03  1.0476303E+00
  3.4987000E+03  1.1150526E+00
  3.5022000E+03  1.1817093E+00
  3.5057000E+03  1.2403425E+00
  3.5092000E+03  1.2833090E+00
  3.5127000E+03  1.3042319E+00
  3.5162000E+03  1.3037891E+00
  3.5197000E+03  1.2918936E+00
  3.5232000E+03  1.2827677E+00
  3.5267000E+03  1.2917958E+00
  3.5302000E+03  1.3355274E+00
  3.5337000E+03  1.4257745E+00
  3.5372000E+03  1.5550086E+00
  3.5407000E+03  1.6961128E+00
  3.5442000E+03  1.8149948E+00
  3.5477000E+03  1.8775513E+00
  3.5512000E+03  1.8567147E+00
  3.5547000E+03  1.7470087E+00
  3.5582000E+03  1.5701593E+00
  3.5617000E+03  1.3621470E+00
  3.5652000E+03  1.1614233E+00
  3.5687000E+03  1.0008721E+00
  3.5722000E+03  8.9307737E-01
  3.5757000E+03  8.2777381E-01
  3.5792000E+03  7.9234588E-01
  3.5827000E+03  7.8021914E-01
  3.5862000E+03  7.8722697E-01
  3.5897000E+03  8.1191772E-01
  3.5932000E+03  8.5741711E-01
  3.5967000E+03  9.2545331E-01
  3.6002000E+03  1.0105155E+00
  3.6037000E+03  1.1031628E+00
  3.6072000E+03  1.1938978E+00
  3.6107000E+03  1.2766570E+00
  3.6142000E+03  1.3519516E+00
  3.6177000E+03  1.4234580E+00
  3.6212000E+03  1.4936401E+00
  3.6247000E+03  1.5640326E+00
  3.6282000E+03  1.6362600E+00
  3.6317000E+03  1.7121660E+00
  3.6352000E+03  1.7913482E+00
  3.6387000E+03  1.8681759E+00
  3.6421997E+03  1.9361502E+00
  3.6456997E+03  2.0012629E+00
  3.6491997E+03  2.0856748E+00
  3.6526997E+03  2.2074139E+00
  3.6561997E+03  2.3619637E+00
  3.6596997E+03  2.5274744E+00
  3.6631997E+03  2.6770134E+00
  3.6666997E+03  2.7835464E+00
  3.6701997E+03  2.8241668E+00
  3.6736997E+03  2.7901151E+00
  3.6771997E+03  2.6926501E+00
  3.6806997E+03  2.5549138E+00
  3.6841997E+03  2.4028180E+00
  3.6876997E+03  2.2605820E+00
  3.6911997E+03  2.1427882E+00
  3.6946997E+03  2.0472405E+00
  3.6981997E+03  1.9633952E+00
  3.7016997E+03  1.8819702E+00
  3.7051997E+03  1.7948914E+00
  3.7086997E+03  1.6934172E+00
  3.7121997E+03  1.5683837E+00
  3.7156997E+03  1.4179862E+00
  3.7191997E+03  1.2543230E+00
  3.7226997E+03  1.0974470E+00
  3.7261997E+03  9.6826845E-01
  3.7296997E+03  8.8210434E-01
  3.7331997E+03  8.4030241E-01
  3.7366997E+03  8.3545619E-01
  3.7401997E+03  8.6412185E-01
  3.7436997E+03  9.2712849E-01
  3.7472000E+03  1.0276879E+00
  3.7507000E+03  1.1752129E+00
  3.7542000E+03  1.3814037E+00
  3.7577000E+03  1.6396238E+00
  3.7612000E+03  1.9215820E+00
  3.7647000E+03  2.1917167E+00
  3.7682000E+03  2.4171975E+00
  3.7717000E+03  2.5806680E+00
  3.7752000E+03  2.6879640E+00
  3.7787000E+03  2.7541404E+00
  3.7822000E+03  2.7920239E+00
  3.7857000E+03  2.8128922E+00
  3.7892000E+03  2.8271160E+00
  3.7927000E+03  2.8411140E+00
  3.7962000E+03  2.8527703E+00
  3.7997000E+03  2.8523474E+00
  3.8032000E+03  2.8272204E+00
  3.8067000E+03  2.7631476E+00
  3.8102000E+03  2.6407554E+00
  3.8137000E+03  2.4411571E+00
  3.8172000E+03  2.1726079E+00
  3.8207000E+03  1.8764374E+00
  3.8242000E+03  1.6066098E+00
  3.8277000E+03  1.4167937E+00
  3.8312000E+03  1.3474908E+00
  3.8347000E+03  1.4045459E+00
  3.8382000E+03  1.5559800E+00
  3.8417000E+03  1.7525640E+00
  3.8452000E+03  1.9424543E+00
  3.8487000E+03  2.0798116E+00
  3.8522000E+03  2.1425519E+00
  3.8557000E+03  2.1414478E+00
  3.8592000E+03  2.1009109E+00
  3.8627000E+03  2.0443966E+00
  3.8662000E+03  1.9932919E+00
  3.8697000E+03  1.9620808E+00
  3.8732000E+03  1.9497918E+00
  3.8767000E+03  1.9487144E+00
  3.8802000E+03  1.9596233E+00
  3.8837000E+03  1.9898400E+00
  3.8872000E+03  2.0498474E+00
  3.8907000E+03  2.1574173E+00
  3.8942000E+03  2.3298862E+00
  3.8977000E+03  2.5550790E+00
  3.9012000E+03  2.7888708E+00
  3.9047000E+03  2.9761670E+00
  3.9082000E+03  3.0604646E+00
  3.9117000E+03  2.9932287E+00
  3.9152000E+03  2.7651746E+00
  3.9187000E+03  2.4265404E+00
  3.9222000E+03  2.0613058E+00
  3.9257000E+03  1.7600470E+00
  3.9292000E+03  1.6053286E+00
  3.9327000E+03  1.6427020E+00
  3.9362000E+03  1.8522849E+00
  3.9397000E+03  2.1658142E+00
  3.9432000E+03  2.5002387E+00
  3.9467000E+03  2.7715790E+00
  3.9502000E+03  2.9055240E+00
  3.9537000E+03  2.8687041E+00
  3.9572000E+03  2.6970978E+00
  3.9607000E+03  2.4751728E+00
  3.9642000E+03  2.3010740E+00
  3.9677000E+03  2.2708743E+00
  3.9712000E+03  2.4571118E+00
  3.9747000E+03  2.8703721E+00
  3.9782000E+03  3.4533551E+00
  3.9817000E+03  4.1176910E+00
  3.9852000E+03  4.7709513E+00
  3.9887000E+03  5.3372202E+00
  3.9922000E+03  5.7959037E+00
  3.9957000E+03  6.1772771E+00
  3.9992000E+03  6.4977584E+00
  4.0027000E+03  6.7458477E+00
  4.0062000E+03  6.9007034E+00
  4.0097000E+03  6.9327955E+00
  4.0132000E+03  6.8084269E+00
  4.0167000E+03  6.5320401E+00
  4.0202000E+03  6.1660843E+00
  4.0237000E+03  5.7990298E+00
  4.0272000E+03  5.5202527E+00
  4.0307000E+03  5.3980045E+00
  4.0342000E+03  5.4457335E+00
  4.0377000E+03  5.6206336E+00
  4.0412000E+03  5.8573713E+00
  4.0447000E+03  6.0875926E+00
  4.0482000E+03  6.2454743E+00
  4.0517000E+03  6.2825398E+00
  4.0552000E+03  6.1962719E+00
  4.0587000E+03  6.0347009E+00
  4.0622000E+03  5.8690457E+00
  4.0657000E+03  5.7750320E+00
  4.0692000E+03  5.8274617E+00
  4.0727000E+03  6.0806928E+00
  4.0762000E+03  6.5237718E+00
  4.0797000E+03  7.0730777E+00
  4.0832000E+03  7.6140366E+00
  4.0867000E+03  8.0292521E+00
  4.0902000E+03  8.2199316E+00
  4.0937000E+03  8.1496515E+00
  4.0972002E+03  7.8671212E+00
  4.1007002E+03  7.4695811E+00
  4.1042002E+03  7.0651431E+00
  4.1077002E+03  6.7560816E+00
  4.1112002E+03  6.6090732E+00
  4.1147002E+03  6.6215711E+00
  4.1182002E+03  6.7436662E+00
  4.1217002E+03  6.9182382E+00
  4.1252002E+03  7.0905352E+00
  4.1287002E+03  7.2125664E+00
  4.1322002E+03  7.2608280E+00
  4.1357002E+03  7.2462840E+00
  4.1392002E+03  7.1950727E+00
  4.1427002E+03  7.1330247E+00
  4.1462002E+03  7.0846477E+00
  4.1497002E+03  7.0712280E+00
  4.1532002E+03  7.1025672E+00
  4.1567002E+03  7.1708784E+00
  4.1602002E+03  7.2571573E+00
  4.1637002E+03  7.3396311E+00
  4.1672002E+03  7.3987322E+00
  4.1707002E+03  7.4270768E+00
  4.1742002E+03  7.4339113E+00
  4.1777002E+03  7.4230676E+00
  4.1812002E+03  7.3806510E+00
  4.1847002E+03  7.2852945E+00
  4.1882002E+03  7.1145301E+00
  4.1917002E+03  6.8488197E+00
  4.1952002E+03  6.4842305E+00
  4.1987002E+03  6.0410528E+00
  4.2022002E+03  5.5533705E+00
  4.2057002E+03  5.0561447E+00
  4.2092002E+03  4.5680923E+00
  4.2127002E+03  4.0705366E+00
  4.2162002E+03  3.5433261E+00
  4.2197002E+03  3.0192518E+00
  4.2232002E+03  2.5667951E+00
  4.2267002E+03  2.2611103E+00
  4.2302002E+03  2.1699257E+00
  4.2337002E+03  2.3249276E+00
  4.2372002E+03  2.6934626E+00
  4.2407002E+03  3.1961386E+00
  4.2442002E+03  3.7404518E+00
  4.2477002E+03  4.2413330E+00
  4.2512002E+03  4.6549187E+00
  4.2547002E+03  4.9986038E+00
  4.2582002E+03  5.3016810E+00
  4.2617002E+03  5.5708237E+00
  4.2652002E+03  5.8021717E+00
  4.2687002E+03  5.9885941E+00
  4.2722002E+03  6.1194100E+00
  4.2757002E+03  6.1906919E+00
  4.2792002E+03  6.2171097E+00
  4.2827002E+03  6.2250023E+00
  4.2862002E+03  6.2415447E+00
  4.2897002E+03  6.2827411E+00
  4.2932002E+03  6.3411751E+00
  4.2967002E+03  6.4063172E+00
  4.3002002E+03  6.4904017E+00
  4.3037002E+03  6.6198049E+00
  4.3072002E+03  6.8244767E+00
  4.3107002E+03  7.1362777E+00
  4.3142002E+03  7.5741820E+00
  4.3177002E+03  8.1172647E+00
  4.3212002E+03  8.7101612E+00
  4.3247002E+03  9.2873716E+00
  4.3282002E+03  9.7886658E+00
  4.3317002E+03  1.0181613E+01
  4.3352002E+03  1.0476301E+01
  4.3387002E+03  1.0701117E+01
  4.3422002E+03  1.0881574E+01
  4.3457002E+03  1.1040766E+01
  4.3492002E+03  1.1200821E+01
  4.3527002E+03  1.1377177E+01
  4.3562002E+03  1.1566270E+01
  4.3597002E+03  1.1744413E+01
  4.3632002E+03  1.1879515E+01
  4.3667002E+03  1.1937407E+01
  4.3702002E+03  1.1882355E+01
  4.3737002E+03  1.1690089E+01
  4.3772002E+03  1.1377011E+01
  4.3807002E+03  1.0999307E+01
  4.3842002E+03  1.0626920E+01
  4.3877002E+03  1.0327272E+01
  4.3912002E+03  1.0145027E+01
  4.3947002E+03  1.0079376E+01
  4.3982002E+03  1.0096683E+01
  4.4017002E+03  1.0156925E+01
  4.4052002E+03  1.0221030E+01
  4.4087002E+03  1.0253350E+01
  4.4122002E+03  1.0232802E+01
  4.4157002E+03  1.0164708E+01
  4.4192002E+03  1.0073929E+01
  4.4227002E+03  9.9910574E+00
  4.4262002E+03  9.9466562E+00
  4.4297002E+03  9.9659863E+00
  4.4332002E+03  1.0057997E+01
  4.4367002E+03  1.0212597E+01
  4.4402002E+03  1.0412045E+01
  4.4437002E+03  1.0638177E+01
  4.4472002E+03  1.0874816E+01
  4.4507002E+03  1.1114924E+01
  4.4542002E+03  1.1364599E+01
  4.4577002E+03  1.1627700E+01
  4.4612002E+03  1.1896298E+01
  4.4647002E+03  1.2157365E+01
  4.4682002E+03  1.2397365E+01
  4.4717002E+03  1.2605261E+01
  4.4752002E+03  1.2779465E+01
  4.4787002E+03  1.2931225E+01
  4.4822002E+03  1.3078720E+01
  4.4857002E+03  1.3242412E+01
  4.4892002E+03  1.3448108E+01
  4.4927002E+03  1.3725820E+01
  4.4962002E+03  1.4077841E+01
  4.4997002E+03  1.4456580E+01
  4.5032002E+03  1.4788509E+01
  4.5067002E+03  1.4994835E+01
  4.5102002E+03  1.4998981E+01
  4.5137002E+03  1.4756541E+01
  4.5172002E+03  1.4303493E+01
  4.5207007E+03  1.3745849E+01
  4.5242007E+03  1.3212312E+01
